Brand,Model,Performance_Score,Price_USD,Value_Per_Dollar
Withings,Steel HR,60.1,373.6,0.16086723768736616
Samsung,Galaxy Watch Ultra,59.5,370.01,0.16080646469014351
Garmin,Fenix 8,62.8,391.09,0.16057684931857116
Withings,ScanWatch 2,60.0,373.83,0.16050076237862129
Huawei,Band 9,60.6,377.63,0.16047453856949925
Apple,Watch Ultra 2,60.9,379.68,0.16039823008849557
Samsung,Galaxy Watch Ultra,59.8,372.98,0.16033031261729849
Huawei,Watch GT 5,60.3,376.16,0.16030412590387066
Withings,ScanWatch 2,60.9,380.05,0.16024207341139324
Samsung,Galaxy Watch Ultra,59.3,370.22,0.16017503106261141
Polar,Vantage V3,60.3,376.69,0.16007857920305821
Oura,Ring Gen 4,76.4,477.76,0.15991292699263229
Apple,Watch Ultra 2,60.1,376.18,0.15976394279334361
Polar,Pacer Pro,63.9,400.04,0.15973402659734026
Withings,Steel HR,61.9,388.05,0.15951552634969721
Garmin,Venu 3,63.4,397.77,0.15938859139703848
Oura,Ring Gen 4,76.3,479.64,0.15907764156450671
Oura,Ring Gen 4,75.8,476.74,0.15899651801820697
Apple,Watch Series 10,63.0,396.25,0.15899053627760251
Withings,ScanWatch 2,57.5,361.96,0.15885733230191182
Samsung,Galaxy Watch 7,61.2,385.47,0.15876721923885126
Garmin,Venu 3,65.2,411.81,0.15832544134430929
Polar,Pacer Pro,58.6,370.57,0.15813476536147017
Apple,Watch Ultra 2,61.2,387.02,0.15813136272027287
Withings,Steel HR,61.6,389.55,0.15813117699910154
Garmin,Forerunner 965,63.6,402.32,0.1580831179160867
Samsung,Galaxy Watch Ultra,60.5,382.8,0.15804597701149425
Withings,Steel HR,59.5,376.65,0.15797159166334795
Polar,Vantage V3,61.1,387.04,0.15786482017362546
Withings,Steel HR,63.7,403.55,0.15784908933217692
Polar,Vantage V3,63.8,404.41,0.15776068841027668
Oura,Ring Gen 4,75.3,477.63,0.15765341373029332
Polar,Vantage V3,64.4,408.5,0.15764993880048961
Oura,Ring Gen 4,78.0,494.89,0.15761078219402291
Apple,Watch SE 3,58.5,371.78,0.15735112163107215
Samsung,Galaxy Watch 7,59.8,380.29,0.1572484156827684
Polar,Pacer Pro,63.0,400.67,0.15723662864701624
Samsung,Galaxy Watch Ultra,64.2,408.5,0.15716034271725826
Samsung,Galaxy Watch Ultra,59.9,381.38,0.15706119880434213
Apple,Watch Series 10,63.8,406.68,0.15688010229172814
Oura,Ring Gen 4,76.7,488.97,0.15686033908010716
Polar,Pacer Pro,58.6,373.83,0.15675574458978681
Polar,Pacer Pro,60.8,387.98,0.15670910871694416
Polar,Pacer Pro,64.1,409.27,0.15662032399149706
Polar,Vantage V3,62.2,397.22,0.15658828860581037
Oura,Ring Gen 4,76.9,491.54,0.15644708467266144
Polar,Pacer Pro,60.6,387.48,0.15639516878290491
Samsung,Galaxy Watch FE,61.0,390.1,0.15637016149705202
Polar,Vantage V3,59.8,382.49,0.15634395670475043
Apple,Watch Ultra 2,59.1,378.64,0.15608493555884217
Huawei,Watch GT 5,58.4,374.46,0.15595791272766116
Polar,Pacer Pro,61.6,395.36,0.15580736543909349
Polar,Pacer Pro,63.8,409.49,0.15580356052650857
Samsung,Galaxy Watch FE,60.9,390.94,0.1557783803141147
Polar,Vantage V3,63.4,407.26,0.15567450768550803
Samsung,Galaxy Watch Ultra,59.7,383.72,0.15558219535077661
Withings,ScanWatch 2,61.5,395.48,0.15550723171841813
Garmin,Venu 3,64.6,415.51,0.15547158913142883
Apple,Watch Series 10,58.5,376.4,0.15541976620616366
Apple,Watch Ultra 2,62.6,402.9,0.15537354182179203
Withings,ScanWatch 2,63.4,408.16,0.15533124264994119
Garmin,Instinct 2X,62.6,403.24,0.15524253546275171
Oura,Ring Gen 4,76.1,490.21,0.15523959119561004
Oura,Ring Gen 4,75.8,488.42,0.15519429998771547
Oura,Ring Gen 4,76.7,494.59,0.15507794334701472
Withings,Steel HR,58.7,378.73,0.154991682729121
Samsung,Galaxy Watch FE,63.4,409.14,0.15495918267585668
Garmin,Fenix 8,60.9,393.49,0.15476886324938371
Oura,Ring Gen 4,75.5,487.92,0.15473848171831447
Withings,Steel HR,59.7,386.03,0.15465119291246796
Polar,Vantage V3,59.3,383.67,0.15455990825448951
Samsung,Galaxy Watch FE,57.7,373.45,0.15450528852590709
Withings,ScanWatch 2,62.0,401.32,0.15449018239808632
Withings,ScanWatch 2,61.2,396.21,0.15446354206102825
Garmin,Enduro 3,64.7,418.87,0.15446319860577268
Oura,Ring Gen 4,76.0,492.1,0.15444015444015444
Oura,Ring Gen 4,75.0,486.26,0.15423847324476617
Polar,Vantage V3,62.2,403.35,0.1542085037808355
Polar,Pacer Pro,59.4,385.75,0.15398574206092028
Withings,ScanWatch 2,61.4,398.74,0.15398505291668757
Oura,Ring Gen 4,77.0,500.15,0.15395381385584325
Polar,Pacer Pro,60.6,393.66,0.1539399481786313
Polar,Pacer Pro,61.5,399.68,0.15387309847878303
Polar,Vantage V3,62.3,404.92,0.15385755210905858
Withings,Steel HR,60.0,389.99,0.15385009872048
Oura,Ring Gen 4,75.0,487.56,0.15382722126507506
Huawei,Watch Ultimate,61.8,402.04,0.15371604815441248
Oura,Ring Gen 4,76.2,495.73,0.15371270651362637
Oura,Ring Gen 4,74.4,484.36,0.15360475679246843
Withings,Steel HR,60.3,392.64,0.15357579462102688
Garmin,Venu 3,65.5,426.66,0.1535180237191206
Withings,ScanWatch 2,63.2,411.84,0.15345765345765347
Polar,Pacer Pro,61.0,397.51,0.15345525898719528
Polar,Vantage V3,63.3,412.61,0.15341363515183828
Oura,Ring Gen 4,75.0,488.93,0.15339619168388113
Samsung,Galaxy Watch Ultra,61.7,402.26,0.15338338388107195
Samsung,Galaxy Watch 7,61.4,400.31,0.15338112962454098
Polar,Pacer Pro,61.4,400.51,0.1533045367156875
Garmin,Forerunner 965,64.1,418.16,0.15329060646642431
Withings,Steel HR,62.3,407.12,0.15302613480055019
Polar,Pacer Pro,62.5,408.51,0.15299503072140216
Polar,Vantage V3,60.5,395.86,0.15283180922548376
Oura,Ring Gen 4,76.2,498.76,0.15277889165129521
Huawei,Watch Ultimate,59.7,390.78,0.15277138031629051
Garmin,Enduro 3,62.3,407.86,0.15274849212965233
Withings,Steel HR,59.1,387.09,0.15267767185925754
Huawei,Watch Ultimate,59.8,392.15,0.15249266862170088
Garmin,Forerunner 965,63.5,416.54,0.15244634368848128
Oura,Ring Gen 4,75.1,492.91,0.15236047148566673
Polar,Vantage V3,62.7,411.97,0.15219554821953055
Samsung,Galaxy Watch Ultra,62.4,410.55,0.15199123127511874
Oura,Ring Gen 4,76.7,504.79,0.1519443729075457
Oura,Ring Gen 4,76.1,500.96,0.15190833599488981
Huawei,Watch Ultimate,59.6,392.66,0.15178525951204605
Withings,ScanWatch 2,62.2,409.95,0.15172582022197831
Polar,Pacer Pro,58.3,384.27,0.15171624118458377
Samsung,Galaxy Watch FE,59.9,394.9,0.15168397062547481
Polar,Vantage V3,60.4,398.33,0.15163306805914695
Samsung,Galaxy Watch FE,61.3,404.39,0.15158633991938475
Samsung,Galaxy Watch FE,60.3,397.86,0.15156085055044488
Oura,Ring Gen 4,78.3,516.88,0.15148583810555641
Withings,Steel HR,61.3,404.68,0.15147771078382918
Oura,Ring Gen 4,76.6,505.75,0.1514582303509639
Polar,Vantage V3,59.3,392.0,0.15127551020408161
Garmin,Fenix 8,65.6,433.83,0.15121130396699167
Withings,ScanWatch 2,63.0,416.96,0.15109363008442059
Withings,Steel HR,62.6,414.41,0.15105813083661107
Oura,Ring Gen 4,75.5,499.92,0.15102416386621859
Withings,Steel HR,63.9,423.12,0.15102098695405558
Apple,Watch SE 3,59.0,390.7,0.15101100588686972
Withings,ScanWatch 2,60.1,398.05,0.15098605702801154
Huawei,Watch 5,61.5,407.46,0.15093506111029303
Withings,ScanWatch 2,61.3,406.26,0.15088859351154432
Garmin,Enduro 3,64.4,426.94,0.1508408675692135
Garmin,Enduro 3,64.8,429.64,0.15082394562889861
Samsung,Galaxy Watch Ultra,62.0,411.21,0.15077454342063668
Huawei,Watch 5,59.6,395.7,0.15061915592620673
Huawei,Watch 5,59.6,396.0,0.1505050505050505
Withings,Steel HR,58.9,391.46,0.15046237163439433
Polar,Pacer Pro,62.9,418.15,0.1504244888198015
Oura,Ring Gen 4,76.1,506.19,0.15033880558683496
Oura,Ring Gen 4,73.8,491.2,0.15024429967426711
Samsung,Galaxy Watch Ultra,60.0,399.39,0.15022909937654924
Oura,Ring Gen 4,75.5,502.95,0.15011432547966996
Oura,Ring Gen 4,77.5,516.37,0.15008617851540562
Oura,Ring Gen 4,74.8,498.98,0.14990580784800994
Samsung,Galaxy Watch Ultra,63.1,421.09,0.1498492008834216
Apple,Watch Series 10,61.2,408.62,0.14977240467916403
Garmin,Forerunner 965,65.2,435.9,0.14957559073181925
Samsung,Galaxy Watch Ultra,63.8,426.97,0.14942501815115813
Garmin,Instinct 2X,65.6,439.06,0.14941010340272398
Oura,Ring Gen 4,77.3,517.55,0.14935754999516956
Garmin,Forerunner 965,61.5,411.97,0.14928271476078353
Oura,Ring Gen 4,75.6,506.47,0.14926846604932176
Oura,Ring Gen 4,75.4,505.15,0.14926259526873209
Withings,ScanWatch 2,64.3,431.29,0.14908762085835514
Withings,Steel HR,60.5,405.84,0.1490735265129115
Samsung,Galaxy Watch FE,63.9,428.84,0.1490066225165563
Garmin,Enduro 3,61.7,414.39,0.14889355438113855
Huawei,Watch 5,60.0,403.27,0.14878369330721353
Oura,Ring Gen 4,77.1,518.3,0.14875554698051321
Polar,Pacer Pro,61.4,412.96,0.14868268113134445
Huawei,Watch Ultimate,62.1,417.73,0.14866061810260214
Huawei,Watch 5,60.3,405.73,0.14862100411603774
Samsung,Galaxy Watch FE,61.9,416.67,0.14855881152950776
Oura,Ring Gen 4,77.6,522.53,0.14850821962375366
Samsung,Galaxy Watch Ultra,60.5,407.74,0.14837886888703586
Samsung,Galaxy Watch Ultra,57.9,390.31,0.1483436242986344
Oura,Ring Gen 4,75.1,506.84,0.14817299344960935
Apple,Watch Series 10,60.9,411.28,0.14807430460999807
Apple,Watch Series 10,62.1,419.54,0.14801925918863518
Huawei,Watch GT 5,63.4,428.55,0.14794073036985181
Huawei,Band 9,59.1,399.58,0.14790530056559389
Garmin,Venu 3,62.6,423.51,0.14781233028736041
Polar,Pacer Pro,61.6,417.04,0.14770765394206789
Samsung,Galaxy Watch Ultra,62.2,421.25,0.14765578635014837
Apple,Watch Series 10,62.9,426.17,0.14759368327193373
Samsung,Galaxy Watch Ultra,58.3,395.09,0.14756131514338505
Oura,Ring Gen 4,77.7,527.1,0.14741035856573706
Huawei,Watch Ultimate,61.0,414.31,0.14723274842509232
Apple,Watch SE 3,63.3,430.02,0.14720245569973489
Samsung,Galaxy Watch FE,64.5,438.6,0.14705882352941177
Garmin,Instinct 2X,65.5,445.47,0.14703571508743574
Polar,Pacer Pro,61.2,416.37,0.14698465307298797
Oura,Ring Gen 4,73.8,502.37,0.14690367657304376
Samsung,Galaxy Watch 7,62.2,423.6,0.14683663833805477
Polar,Vantage V3,63.6,433.15,0.14683135172573011
Samsung,Galaxy Watch 7,63.8,434.53,0.14682530550249695
Garmin,Enduro 3,63.0,429.75,0.14659685863874344
Oura,Ring Gen 4,76.4,521.24,0.14657355536796871
Withings,Steel HR,60.7,414.49,0.14644502883061111
Withings,Steel HR,62.9,429.68,0.14638800968162352
Polar,Vantage V3,60.5,413.29,0.14638631469428245
Withings,Steel HR,63.4,433.4,0.14628518689432396
Withings,ScanWatch 2,61.4,419.92,0.14621832730043818
Oura,Ring Gen 4,75.5,516.43,0.14619599945781617
Garmin,Fenix 8,65.5,448.14,0.14615968224215647
Oura,Ring Gen 4,74.5,509.77,0.1461443396041352
Polar,Vantage V3,61.3,419.5,0.14612634088200238
Withings,ScanWatch 2,63.3,433.39,0.14605782320773436
Polar,Vantage V3,60.6,415.73,0.14576768575758303
Withings,ScanWatch 2,60.6,415.83,0.1457326311232956
Huawei,Watch GT 5,60.3,413.85,0.1457049655672345
Withings,ScanWatch 2,61.8,424.83,0.14546995268695714
Oura,Ring Gen 4,76.5,525.92,0.14545938545786433
Polar,Vantage V3,62.5,429.98,0.14535559793478767
Garmin,Fenix 8,64.0,440.63,0.14524657876222682
Samsung,Galaxy Watch 7,62.2,428.41,0.14518802082117596
Oura,Ring Gen 4,76.4,526.52,0.14510369976449139
Oura,Ring Gen 4,75.2,518.62,0.14500019281940535
Apple,Watch SE 3,61.5,424.32,0.14493778280542988
Huawei,Watch Ultimate,60.6,418.15,0.14492407030969748
Withings,ScanWatch 2,62.1,429.37,0.14463050515872092
Polar,Vantage V3,61.3,423.9,0.14460957773059685
Oura,Ring Gen 4,74.6,516.4,0.14446165762974439
Oura,Ring Gen 4,75.1,519.92,0.14444529927681182
Oura,Ring Gen 4,74.7,517.18,0.14443713987393172
Withings,Steel HR,62.2,430.71,0.14441271389101717
Apple,Watch Ultra 2,62.0,429.84,0.14423971710403871
Polar,Vantage V3,62.4,432.64,0.14423076923076925
Polar,Vantage V3,57.0,396.03,0.14392849026588897
Withings,Steel HR,61.1,424.57,0.14391030925406884
Huawei,Band 9,61.3,426.09,0.14386631932220892
Oura,Ring Gen 4,76.0,528.5,0.14380321665089876
Samsung,Galaxy Watch 7,64.4,447.87,0.14379172527742426
Withings,Steel HR,64.1,446.1,0.14368975566016587
Apple,Watch Ultra 2,61.9,430.97,0.14362948697125089
Polar,Pacer Pro,61.2,426.27,0.14357097614188191
Apple,Watch Series 10,61.9,431.63,0.14340986493061186
Huawei,Watch 5,61.5,428.97,0.14336666899783201
Garmin,Forerunner 965,64.2,447.81,0.14336437328331211
Polar,Vantage V3,61.9,431.85,0.14333680676160704
Garmin,Venu 3,66.6,465.57,0.14305045428184804
Oura,Ring Gen 4,76.1,532.22,0.14298598324001352
Polar,Vantage V3,63.9,447.05,0.14293703165194049
Samsung,Galaxy Watch Ultra,63.4,443.67,0.14289900151013141
Oura,Ring Gen 4,76.0,531.87,0.1428920600898716
Oura,Ring Gen 4,74.8,523.51,0.14288170235525588
Oura,Ring Gen 4,74.5,521.64,0.1428188022390921
Oura,Ring Gen 4,76.2,534.03,0.14268861299926971
Withings,ScanWatch 2,62.6,438.9,0.14262930052403738
Apple,Watch Ultra 2,62.1,435.62,0.14255543822597677
Withings,ScanWatch 2,61.5,431.93,0.14238418262218414
Oura,Ring Gen 4,75.5,531.26,0.14211497195346912
Polar,Pacer Pro,62.0,436.53,0.14202918470666392
Huawei,Watch Ultimate,61.9,435.87,0.14201482093284695
Withings,ScanWatch 2,66.3,467.2,0.14190924657534246
Apple,Watch Series 10,62.3,439.04,0.14190051020408162
Oura,Ring Gen 4,76.7,541.01,0.14177187112992368
Garmin,Enduro 3,64.9,457.83,0.14175567350326543
Polar,Vantage V3,62.4,440.45,0.14167328868202975
Withings,ScanWatch 2,59.6,421.16,0.14151391395194224
Garmin,Forerunner 965,63.6,449.59,0.14146222113481172
Withings,ScanWatch 2,63.5,449.35,0.1413152331144987
Samsung,Galaxy Watch FE,62.5,442.53,0.14123336270987277
Oura,Ring Gen 4,75.7,536.29,0.14115497212329151
Polar,Vantage V3,63.7,451.43,0.14110714839510002
Oura,Ring Gen 4,77.0,545.91,0.14104889084281291
Oura,Ring Gen 4,76.5,542.75,0.14094887148779364
Samsung,Galaxy Watch FE,61.8,438.49,0.14093821979976737
Polar,Pacer Pro,64.2,455.89,0.14082344425190288
Withings,Steel HR,62.0,440.39,0.1407843048207271
Apple,Watch Series 10,60.5,430.08,0.14067150297619049
Huawei,Watch 5,61.8,439.62,0.14057595195850961
Oura,Ring Gen 4,74.5,530.38,0.14046532674686074
Withings,ScanWatch 2,61.1,435.4,0.14033073036288471
Oura,Ring Gen 4,73.9,527.58,0.140073543348876
Apple,Watch Ultra 2,62.9,449.19,0.14002983147443177
Garmin,Fenix 8,65.8,470.16,0.13995235664454653
Oura,Ring Gen 4,75.1,536.73,0.13992137573826691
Polar,Vantage V3,63.9,456.79,0.13988922699708836
Withings,Steel HR,64.3,459.87,0.13982212364363841
Withings,Steel HR,62.8,449.23,0.1397947599225341
Withings,ScanWatch 2,61.6,440.78,0.13975225736194929
Polar,Vantage V3,60.5,433.22,0.13965190896080512
Samsung,Galaxy Watch Ultra,62.1,444.87,0.13959134129071415
Oura,Ring Gen 4,74.8,536.34,0.13946377297982621
Apple,Watch SE 3,60.8,436.16,0.13939838591342626
Polar,Pacer Pro,62.0,445.01,0.13932271184917194
Oura,Ring Gen 4,75.2,539.83,0.13930311394327843
Samsung,Galaxy Watch FE,63.7,457.41,0.13926236855337662
Oura,Ring Gen 4,75.4,541.68,0.13919657362280316
Withings,ScanWatch 2,61.3,440.63,0.13911898872069536
Apple,Watch Ultra 2,63.5,457.77,0.13871594905738691
Oura,Ring Gen 4,75.6,545.1,0.13869014859658776
Oura,Ring Gen 4,73.9,533.06,0.13863354969421832
Polar,Vantage V3,62.9,453.87,0.13858593870491551
Apple,Watch SE 3,62.2,449.47,0.13838520924644582
Oura,Ring Gen 4,74.6,539.25,0.13834028743625404
Oura,Ring Gen 4,75.3,544.84,0.13820571176859259
Samsung,Galaxy Watch FE,60.1,435.05,0.13814504079990805
Oura,Ring Gen 4,74.5,539.64,0.13805499962938256
Apple,Watch SE 3,62.0,449.49,0.13793410309461834
Oura,Ring Gen 4,74.4,539.39,0.13793359164982666
Samsung,Galaxy Watch 7,62.8,455.67,0.13781903570566417
Apple,Watch SE 3,61.5,446.25,0.13781512605042018
Samsung,Galaxy Watch 7,63.3,459.39,0.1377914190557043
Samsung,Galaxy Watch FE,61.9,449.33,0.13776066588031069
Garmin,Venu 3,64.5,468.24,0.13774987186058432
Oura,Ring Gen 4,75.2,546.09,0.1377062388983501
Apple,Watch Ultra 2,64.4,467.98,0.13761271849224327
Garmin,Forerunner 965,66.9,486.51,0.13751002034901647
Samsung,Galaxy Watch Ultra,59.1,429.97,0.13745145010116985
Polar,Vantage V3,61.5,447.47,0.13743938141104431
Apple,Watch SE 3,62.6,456.27,0.13719946522892149
Withings,ScanWatch 2,59.9,436.79,0.13713683921335196
Polar,Pacer Pro,63.7,464.98,0.13699513957589574
Oura,Ring Gen 4,74.0,541.36,0.13669277375498742
Polar,Vantage V3,63.9,467.48,0.13669033969367672
Oura,Ring Gen 4,74.7,546.69,0.13664050924655655
Withings,Steel HR,60.9,445.88,0.13658383421548398
Apple,Watch SE 3,61.9,453.23,0.13657524876994021
Samsung,Galaxy Watch Ultra,60.7,444.7,0.13649651450416012
Huawei,Watch Ultimate,62.5,458.09,0.13643607151433126
Withings,Steel HR,62.0,454.81,0.1363206613750797
Garmin,Venu 3,63.4,465.4,0.13622690159003009
Garmin,Enduro 3,65.6,481.68,0.13619000166085365
Apple,Watch Ultra 2,62.1,457.11,0.13585351447135263
Garmin,Instinct 2X,63.4,468.28,0.13538908345434356
Samsung,Galaxy Watch 7,62.8,463.91,0.13537108490871072
Huawei,Watch 5,62.9,464.99,0.13527172627368331
Polar,Vantage V3,62.2,459.82,0.13527032316993606
Garmin,Forerunner 965,62.5,462.11,0.13524918309493411
Huawei,Band 9,63.7,471.69,0.13504632279675211
Polar,Vantage V3,60.3,447.86,0.13464028937614433
Apple,Watch SE 3,61.7,458.47,0.13457805308962417
Polar,Pacer Pro,62.9,467.52,0.13453969883641342
Withings,ScanWatch 2,61.7,458.7,0.13451057335949423
Apple,Watch Series 10,60.4,449.14,0.13447922696709266
Withings,ScanWatch 2,62.1,461.8,0.13447379818103075
Apple,Watch SE 3,63.9,475.24,0.13445837892433296
Polar,Pacer Pro,61.7,459.06,0.13440508865943451
Samsung,Galaxy Watch FE,64.0,476.23,0.13438884572580476
Withings,Steel HR,62.3,463.88,0.134301974648616
Huawei,Watch GT 5,64.0,476.7,0.13425634571009021
Samsung,Galaxy Watch Ultra,61.1,455.26,0.13420902341519134
Apple,Watch Series 10,60.1,447.92,0.13417574566886944
Huawei,Band 9,63.8,476.11,0.13400264644724957
Samsung,Galaxy Watch FE,60.6,452.71,0.13386052881535643
Polar,Vantage V3,64.8,484.31,0.13379860007020297
Withings,ScanWatch 2,63.3,473.54,0.13367402964902647
Polar,Pacer Pro,63.1,472.21,0.1336269879926304
Withings,Steel HR,63.8,477.96,0.13348397355427233
Withings,ScanWatch 2,62.2,466.16,0.133430581774498
Withings,ScanWatch 2,64.4,482.65,0.13343002175489488
Withings,ScanWatch 2,63.0,472.23,0.13340956737183152
Samsung,Galaxy Watch 7,64.0,479.78,0.13339447246654718
Samsung,Galaxy Watch Ultra,61.7,462.91,0.1332872480611782
Samsung,Galaxy Watch Ultra,63.6,477.18,0.13328303784735321
Huawei,Band 9,60.1,451.03,0.13325055982972309
Huawei,Watch 5,64.2,482.01,0.13319225742204518
Apple,Watch Ultra 2,61.9,464.76,0.13318702125828386
Huawei,Watch GT 5,62.5,471.03,0.13268793919707875
Withings,Steel HR,64.7,488.34,0.13248965884424788
Apple,Watch Ultra 2,63.1,476.81,0.13233782848514083
Apple,Watch Ultra 2,63.5,480.16,0.13224758413862045
Huawei,Watch GT 5,61.7,467.08,0.13209728526162542
Samsung,Galaxy Watch 7,62.9,476.51,0.13200142704245452
Samsung,Galaxy Watch 7,60.8,460.7,0.13197308443672673
Polar,Pacer Pro,62.1,470.78,0.13190874718552192
Apple,Watch SE 3,60.8,461.66,0.13169865268812544
Huawei,Watch GT 5,62.5,474.94,0.13159556996673263
Withings,ScanWatch 2,62.4,474.19,0.13159282144288154
Withings,Steel HR,60.8,462.18,0.13155047816867887
Polar,Pacer Pro,60.5,460.16,0.13147600834492348
Garmin,Enduro 3,64.2,488.49,0.13142541300743107
Withings,ScanWatch 2,60.9,464.38,0.13114259873379561
Polar,Vantage V3,63.9,487.63,0.13104197854930993
Withings,Steel HR,62.9,480.17,0.13099527250765353
Samsung,Galaxy Watch Ultra,63.3,483.55,0.13090683486712851
Apple,Watch Ultra 2,60.9,465.74,0.13075965130759651
Apple,Watch Series 10,62.6,479.8,0.13047102959566487
Polar,Vantage V3,64.0,490.8,0.13039934800325997
Huawei,Band 9,61.0,467.85,0.13038366997969433
Withings,ScanWatch 2,60.8,466.42,0.13035461601132026
Apple,Watch Series 10,63.5,487.94,0.13013895151043162
Withings,Steel HR,63.6,489.05,0.13004805234638586
Garmin,Venu 3,61.3,471.46,0.13002163492130828
Polar,Pacer Pro,63.4,488.1,0.12989141569350543
Withings,ScanWatch 2,62.4,480.68,0.12981609386702173
Polar,Pacer Pro,60.9,469.51,0.12970969734403953
Polar,Pacer Pro,61.6,475.12,0.12965145647415391
Polar,Vantage V3,60.6,467.6,0.12959794696321641
Samsung,Galaxy Watch Ultra,61.6,477.07,0.12912151256629006
Garmin,Enduro 3,68.2,528.29,0.1290957617974976
Samsung,Galaxy Watch Ultra,61.4,475.72,0.12906751870848396
Huawei,Band 9,64.0,496.05,0.12901925209152304
Huawei,Watch GT 5,61.3,475.17,0.12900646084559209
Withings,ScanWatch 2,60.3,467.68,0.12893431406089634
Samsung,Galaxy Watch 7,62.7,486.76,0.12881091297559372
Samsung,Galaxy Watch 7,59.3,461.19,0.12858041154404909
Withings,ScanWatch 2,64.1,498.61,0.12855738954292933
Garmin,Enduro 3,63.7,495.5,0.12855701311806256
Samsung,Galaxy Watch FE,62.3,485.31,0.1283715563248233
Apple,Watch SE 3,63.2,492.8,0.12824675324675325
Polar,Pacer Pro,62.4,486.59,0.12823938017632916
Withings,ScanWatch 2,63.0,491.77,0.12810866868658113
Withings,ScanWatch 2,63.5,496.96,0.12777688345138441
Samsung,Galaxy Watch FE,62.1,486.07,0.12775937622153188
Polar,Vantage V3,60.4,472.8,0.12774957698815567
Samsung,Galaxy Watch 7,62.8,492.18,0.127595595107481
Polar,Pacer Pro,63.2,496.21,0.12736542995908992
Withings,ScanWatch 2,60.6,475.89,0.12734035176196182
Polar,Vantage V3,62.4,490.69,0.12716786565856242
Withings,Steel HR,62.1,489.02,0.12698867121999102
Polar,Vantage V3,62.6,493.29,0.12690303878043341
Samsung,Galaxy Watch 7,61.9,487.92,0.12686505984587637
Withings,Steel HR,62.3,491.22,0.12682708358780179
Samsung,Galaxy Watch Ultra,61.4,484.23,0.12679924829110134
Huawei,Watch Ultimate,61.5,485.51,0.12667092335894214
Withings,Steel HR,60.9,481.16,0.12656912461551251
Samsung,Galaxy Watch FE,63.0,497.98,0.12651110486364914
Withings,Steel HR,61.8,488.72,0.12645277459486004
Polar,Vantage V3,60.3,476.95,0.12642834678687492
Polar,Vantage V3,62.5,494.48,0.12639540527422746
Samsung,Galaxy Watch FE,62.4,493.69,0.12639510624075836
Polar,Pacer Pro,63.0,498.44,0.12639435037316427
Samsung,Galaxy Watch Ultra,61.4,485.84,0.12637905483286679
Polar,Pacer Pro,63.0,498.59,0.12635632483603762
Polar,Pacer Pro,60.6,479.67,0.12633685658890487
Samsung,Galaxy Watch Ultra,63.5,504.43,0.12588466189560493
Garmin,Fenix 8,66.7,531.48,0.12549860766162416
Withings,Steel HR,62.2,496.11,0.12537542077361877
Withings,Steel HR,60.3,481.08,0.12534297829882762
Polar,Vantage V3,60.2,480.51,0.12528355289171922
Polar,Pacer Pro,61.1,488.14,0.12516900889089197
Polar,Pacer Pro,60.8,486.0,0.12510288065843622
Withings,ScanWatch 2,61.6,492.67,0.125032983538677
Huawei,Watch GT 5,61.2,489.57,0.12500765978307496
Apple,Watch SE 3,61.4,491.17,0.12500763483111754
Withings,ScanWatch 2,61.1,489.15,0.12491055913319024
Samsung,Galaxy Watch 7,62.4,500.46,0.12468528953362906
Apple,Watch SE 3,63.4,508.74,0.12462161418406258
Apple,Watch Ultra 2,63.8,512.3,0.12453640445051728
Withings,ScanWatch 2,62.1,498.83,0.1244913096646152
Garmin,Forerunner 965,64.9,521.43,0.12446541242352763
Samsung,Galaxy Watch Ultra,62.8,504.61,0.1244525475119399
Samsung,Galaxy Watch Ultra,62.3,500.6,0.12445065920894925
Apple,Watch Series 10,61.8,496.63,0.12443871695225822
Withings,ScanWatch 2,61.0,490.7,0.12431220705115142
Polar,Vantage V3,61.9,497.96,0.12430717326692907
Polar,Vantage V3,61.3,493.14,0.12430547106298415
Huawei,Watch GT 5,63.6,512.04,0.12420904616826811
Garmin,Instinct 2X,63.1,508.09,0.12419059615422465
Samsung,Galaxy Watch FE,62.0,499.39,0.12415146478704019
Polar,Pacer Pro,60.8,490.15,0.12404366010404978
Huawei,Watch GT 5,61.9,500.13,0.12376782036670465
Withings,ScanWatch 2,60.8,491.36,0.12373819602735264
Huawei,Watch Ultimate,61.3,495.68,0.12366849580374434
Samsung,Galaxy Watch Ultra,61.3,495.82,0.12363357670122221
Polar,Vantage V3,60.7,491.07,0.1236076323131122
Garmin,Instinct 2X,65.6,535.76,0.1224428848738241
Garmin,Forerunner 965,64.7,528.64,0.12238952784503633
Huawei,Watch Ultimate,61.5,502.51,0.12238562416668325
Apple,Watch SE 3,60.9,497.63,0.12238008158672106
Garmin,Forerunner 965,64.6,528.61,0.12220729838633396
Samsung,Galaxy Watch FE,64.3,526.37,0.12215741778596804
Samsung,Galaxy Watch Ultra,61.1,500.23,0.12214381384563101
Samsung,Galaxy Watch Ultra,62.9,515.43,0.12203402983916342
Samsung,Galaxy Watch FE,61.2,502.43,0.12180801305654519
Samsung,Galaxy Watch Ultra,63.2,519.02,0.12176794728526839
Apple,Watch Series 10,64.3,529.15,0.12151563828782008
Huawei,Watch Ultimate,61.0,503.33,0.12119285558182505
Polar,Vantage V3,59.5,491.19,0.12113438791506342
Apple,Watch Series 10,61.2,505.29,0.12111856557620376
Huawei,Watch GT 5,61.8,511.38,0.12084946615041652
