Brand,Model,Category,Performance_Score,Price_USD,Value_Per_Dollar,Category_Value_Rank
Apple,Watch Ultra 2,Smartwatch,57.7,313.22,0.18421556733286507,464
Samsung,Galaxy Watch FE,Smartwatch,59.2,321.37,0.18421134517845475,465
Withings,ScanWatch 2,Smartwatch,60.8,330.35,0.18404722264265172,466
Fitbit,Sense 2,Smartwatch,59.6,324.25,0.18380878951426369,467
Fitbit,Versa 4,Smartwatch,59.8,325.42,0.18376252227890111,468
Apple,Watch Series 10,Smartwatch,60.2,328.35,0.18334094716004262,469
Samsung,Galaxy Watch FE,Smartwatch,60.8,331.68,0.18330921369995176,470
Apple,Watch Series 10,Smartwatch,62.2,340.17,0.18284975159479083,471
Polar,Pacer Pro,Smartwatch,59.0,323.78,0.18222249675705729,472
Withings,Steel HR,Smartwatch,58.7,322.27,0.18214540602600307,473
Withings,Steel HR,Smartwatch,61.2,337.06,0.18157004687592715,474
Polar,Pacer Pro,Smartwatch,59.7,328.8,0.18156934306569344,475
Samsung,Galaxy Watch 7,Smartwatch,60.4,332.99,0.18138682843328627,476
Withings,Steel HR,Smartwatch,60.4,333.85,0.1809195746592781,477
Withings,Steel HR,Smartwatch,60.9,337.36,0.18051932653545172,478
Polar,Pacer Pro,Smartwatch,60.1,333.26,0.18033967472844026,479
Huawei,Band 9,Smartwatch,61.6,341.75,0.18024871982443308,480
Huawei,Band 9,Smartwatch,60.8,337.78,0.17999881579726451,481
Withings,ScanWatch 2,Smartwatch,58.9,327.59,0.17979791812936904,482
Polar,Pacer Pro,Smartwatch,60.4,336.33,0.17958552612017958,483
Huawei,Watch Ultimate,Smartwatch,58.6,326.56,0.17944634982851543,484
Huawei,Watch GT 5,Smartwatch,60.1,335.32,0.1792317785995467,485
Apple,Watch Series 10,Smartwatch,59.9,334.66,0.17898762923564213,486
Garmin,Instinct 2X,Smartwatch,61.5,343.6,0.17898719441210709,487
Apple,Watch Series 10,Smartwatch,59.1,330.71,0.1787064195216353,488
Samsung,Galaxy Watch Ultra,Smartwatch,63.2,353.75,0.17865724381625442,489
Withings,Steel HR,Smartwatch,59.1,332.84,0.17756279293354166,490
Apple,Watch Series 10,Smartwatch,59.0,332.72,0.17732628035585477,491
Apple,Watch Series 10,Smartwatch,58.1,328.06,0.17710174967993661,492
Huawei,Band 9,Smartwatch,61.3,346.19,0.17707039486986914,493
Polar,Pacer Pro,Smartwatch,59.7,338.08,0.17658542356838619,494
Withings,ScanWatch 2,Smartwatch,60.1,341.03,0.17623083013224644,495
Garmin,Forerunner 965,Smartwatch,62.0,355.09,0.17460362161705484,496
Samsung,Galaxy Watch 7,Smartwatch,60.6,347.12,0.17457939617423371,497
Polar,Vantage V3,Smartwatch,61.0,349.53,0.17452006980802795,498
Samsung,Galaxy Watch FE,Smartwatch,60.1,345.12,0.17414232730644413,499
Samsung,Galaxy Watch FE,Smartwatch,59.8,345.02,0.17332328560663149,500
Polar,Vantage V3,Smartwatch,59.0,341.43,0.17280262425680226,501
Samsung,Galaxy Watch FE,Smartwatch,61.0,354.58,0.17203451971346381,502
Apple,Watch Ultra 2,Smartwatch,61.6,359.01,0.17158296426283393,503
Huawei,Watch GT 5,Smartwatch,60.4,353.06,0.17107573783492891,504
Samsung,Galaxy Watch FE,Smartwatch,59.7,349.03,0.17104546887087071,505
Samsung,Galaxy Watch FE,Smartwatch,59.0,345.24,0.17089560885181324,506
Huawei,Watch 5,Smartwatch,59.9,351.3,0.170509536009109,507
Polar,Pacer Pro,Smartwatch,62.1,364.91,0.17017894823381108,508
Polar,Vantage V3,Smartwatch,59.2,348.49,0.16987574966283109,509
Polar,Vantage V3,Smartwatch,60.4,356.22,0.1695581382291842,510
Withings,ScanWatch 2,Smartwatch,61.0,359.99,0.16944915136531569,511
Withings,ScanWatch 2,Smartwatch,60.0,354.59,0.16920950957443809,512
Apple,Watch SE 3,Smartwatch,61.8,365.3,0.16917601970982751,513
Huawei,Watch 5,Smartwatch,60.4,357.25,0.16906927921623513,514
Polar,Vantage V3,Smartwatch,58.5,346.13,0.16901164302429722,515
Withings,ScanWatch 2,Smartwatch,62.1,367.69,0.16889227338246893,516
Samsung,Galaxy Watch Ultra,Smartwatch,60.4,357.63,0.16888963453848949,517
Garmin,Forerunner 965,Smartwatch,63.1,374.51,0.16848682278176819,518
Apple,Watch Series 10,Smartwatch,62.1,369.05,0.16826988212979271,519
Samsung,Galaxy Watch 7,Smartwatch,58.3,346.76,0.16812781174299227,520
Polar,Vantage V3,Smartwatch,59.1,352.31,0.1677499929039766,521
Samsung,Galaxy Watch 7,Smartwatch,60.0,357.89,0.16764927771102853,522
Apple,Watch SE 3,Smartwatch,62.3,371.75,0.1675857431069267,523
Polar,Vantage V3,Smartwatch,60.2,359.58,0.16741754268869238,524
Apple,Watch SE 3,Smartwatch,58.1,347.13,0.1673724541238153,525
Apple,Watch SE 3,Smartwatch,61.3,366.49,0.16726240825124833,526
Apple,Watch SE 3,Smartwatch,59.6,356.53,0.16716685832889239,527
Polar,Pacer Pro,Smartwatch,60.2,360.26,0.16710153777827125,528
Samsung,Galaxy Watch FE,Smartwatch,60.3,361.18,0.16695276593388336,529
Samsung,Galaxy Watch FE,Smartwatch,61.9,370.9,0.16689134537611217,530
Samsung,Galaxy Watch FE,Smartwatch,61.6,369.69,0.1666260921312451,531
Huawei,Watch Ultimate,Smartwatch,61.0,366.28,0.1665392595828328,532
Huawei,Watch 5,Smartwatch,61.5,370.53,0.16597846328232532,533
Polar,Vantage V3,Smartwatch,62.0,373.63,0.16593956588068409,534
Samsung,Galaxy Watch Ultra,Smartwatch,61.7,373.64,0.16513221282517934,535
Huawei,Band 9,Smartwatch,60.5,366.45,0.16509755764770093,536
Apple,Watch Series 10,Smartwatch,59.7,362.36,0.16475328402693454,537
Huawei,Watch GT 5,Smartwatch,57.2,347.19,0.16475128891961174,538
Samsung,Galaxy Watch Ultra,Smartwatch,59.9,363.63,0.16472788273794792,539
Samsung,Galaxy Watch FE,Smartwatch,61.5,373.65,0.16459253311922922,540
Polar,Vantage V3,Smartwatch,59.8,363.51,0.16450716624026848,541
Samsung,Galaxy Watch 7,Smartwatch,62.4,379.85,0.16427537185731209,542
Huawei,Watch GT 5,Smartwatch,62.0,377.84,0.16409062036840991,543
Samsung,Galaxy Watch FE,Smartwatch,61.1,372.89,0.16385529244549332,544
Samsung,Galaxy Watch 7,Smartwatch,60.0,366.51,0.16370631087828436,545
Polar,Vantage V3,Smartwatch,61.0,373.55,0.16329808593227144,546
Samsung,Galaxy Watch 7,Smartwatch,58.7,360.06,0.16302838415819587,547
Garmin,Forerunner 965,Smartwatch,66.5,407.91,0.163026157730872,548
Apple,Watch Ultra 2,Smartwatch,59.0,362.82,0.16261507083402238,549
Polar,Vantage V3,Smartwatch,60.1,370.43,0.16224387873552359,550
Withings,Steel HR,Smartwatch,59.0,363.95,0.16211017996977609,551
Garmin,Instinct 2X,Smartwatch,65.4,405.15,0.16142169566827103,552
Apple,Watch Series 10,Smartwatch,61.8,382.96,0.16137455608940882,553
Garmin,Venu 3,Smartwatch,65.3,404.76,0.16133017096551042,554
Withings,Steel HR,Smartwatch,59.1,366.9,0.16107931316434998,555
Polar,Vantage V3,Smartwatch,59.9,372.12,0.16096957970547135,556
Samsung,Galaxy Watch Ultra,Smartwatch,59.5,370.01,0.16080646469014351,557
Withings,ScanWatch 2,Smartwatch,60.0,373.83,0.16050076237862129,558
Huawei,Band 9,Smartwatch,60.6,377.63,0.16047453856949925,559
Apple,Watch Ultra 2,Smartwatch,60.9,379.68,0.16039823008849557,560
Samsung,Galaxy Watch Ultra,Smartwatch,59.8,372.98,0.16033031261729849,561
Huawei,Watch GT 5,Smartwatch,60.3,376.16,0.16030412590387066,562
Withings,ScanWatch 2,Smartwatch,60.9,380.05,0.16024207341139324,563
Samsung,Galaxy Watch Ultra,Smartwatch,59.3,370.22,0.16017503106261141,564
Apple,Watch Ultra 2,Smartwatch,60.1,376.18,0.15976394279334361,565
Withings,Steel HR,Smartwatch,61.9,388.05,0.15951552634969721,566
Garmin,Venu 3,Smartwatch,63.4,397.77,0.15938859139703848,567
Apple,Watch Series 10,Smartwatch,63.0,396.25,0.15899053627760251,568
Withings,ScanWatch 2,Smartwatch,57.5,361.96,0.15885733230191182,569
Samsung,Galaxy Watch 7,Smartwatch,61.2,385.47,0.15876721923885126,570
Garmin,Venu 3,Smartwatch,65.2,411.81,0.15832544134430929,571
Polar,Pacer Pro,Smartwatch,58.6,370.57,0.15813476536147017,572
Apple,Watch Ultra 2,Smartwatch,61.2,387.02,0.15813136272027287,573
Garmin,Forerunner 965,Smartwatch,63.6,402.32,0.1580831179160867,574
Samsung,Galaxy Watch Ultra,Smartwatch,60.5,382.8,0.15804597701149425,575
Withings,Steel HR,Smartwatch,59.5,376.65,0.15797159166334795,576
Apple,Watch SE 3,Smartwatch,58.5,371.78,0.15735112163107215,577
Samsung,Galaxy Watch 7,Smartwatch,59.8,380.29,0.1572484156827684,578
Samsung,Galaxy Watch Ultra,Smartwatch,64.2,408.5,0.15716034271725826,579
Samsung,Galaxy Watch Ultra,Smartwatch,59.9,381.38,0.15706119880434213,580
Apple,Watch Series 10,Smartwatch,63.8,406.68,0.15688010229172814,581
Polar,Pacer Pro,Smartwatch,58.6,373.83,0.15675574458978681,582
Polar,Pacer Pro,Smartwatch,60.8,387.98,0.15670910871694416,583
Samsung,Galaxy Watch FE,Smartwatch,61.0,390.1,0.15637016149705202,584
Polar,Vantage V3,Smartwatch,59.8,382.49,0.15634395670475043,585
Apple,Watch Ultra 2,Smartwatch,59.1,378.64,0.15608493555884217,586
Huawei,Watch GT 5,Smartwatch,58.4,374.46,0.15595791272766116,587
Samsung,Galaxy Watch FE,Smartwatch,60.9,390.94,0.1557783803141147,588
Samsung,Galaxy Watch Ultra,Smartwatch,59.7,383.72,0.15558219535077661,589
Garmin,Venu 3,Smartwatch,64.6,415.51,0.15547158913142883,590
Apple,Watch Series 10,Smartwatch,58.5,376.4,0.15541976620616366,591
Apple,Watch Ultra 2,Smartwatch,62.6,402.9,0.15537354182179203,592
Withings,ScanWatch 2,Smartwatch,63.4,408.16,0.15533124264994119,593
Withings,Steel HR,Smartwatch,58.7,378.73,0.154991682729121,594
Samsung,Galaxy Watch FE,Smartwatch,63.4,409.14,0.15495918267585668,595
Garmin,Fenix 8,Smartwatch,60.9,393.49,0.15476886324938371,596
Samsung,Galaxy Watch FE,Smartwatch,57.7,373.45,0.15450528852590709,597
Withings,ScanWatch 2,Smartwatch,62.0,401.32,0.15449018239808632,598
Garmin,Enduro 3,Smartwatch,64.7,418.87,0.15446319860577268,599
Polar,Vantage V3,Smartwatch,62.2,403.35,0.1542085037808355,600
Polar,Pacer Pro,Smartwatch,59.4,385.75,0.15398574206092028,601
Withings,ScanWatch 2,Smartwatch,61.4,398.74,0.15398505291668757,602
Polar,Pacer Pro,Smartwatch,60.6,393.66,0.1539399481786313,603
Polar,Pacer Pro,Smartwatch,61.5,399.68,0.15387309847878303,604
Polar,Vantage V3,Smartwatch,62.3,404.92,0.15385755210905858,605
Withings,Steel HR,Smartwatch,60.0,389.99,0.15385009872048,606
Huawei,Watch Ultimate,Smartwatch,61.8,402.04,0.15371604815441248,607
Withings,Steel HR,Smartwatch,60.3,392.64,0.15357579462102688,608
Garmin,Venu 3,Smartwatch,65.5,426.66,0.1535180237191206,609
Samsung,Galaxy Watch Ultra,Smartwatch,61.7,402.26,0.15338338388107195,610
Samsung,Galaxy Watch 7,Smartwatch,61.4,400.31,0.15338112962454098,611
Polar,Pacer Pro,Smartwatch,62.5,408.51,0.15299503072140216,612
Huawei,Watch Ultimate,Smartwatch,59.7,390.78,0.15277138031629051,613
Garmin,Enduro 3,Smartwatch,62.3,407.86,0.15274849212965233,614
Huawei,Watch Ultimate,Smartwatch,59.8,392.15,0.15249266862170088,615
Polar,Vantage V3,Smartwatch,62.7,411.97,0.15219554821953055,616
Samsung,Galaxy Watch Ultra,Smartwatch,62.4,410.55,0.15199123127511874,617
Huawei,Watch Ultimate,Smartwatch,59.6,392.66,0.15178525951204605,618
Withings,ScanWatch 2,Smartwatch,62.2,409.95,0.15172582022197831,619
Polar,Pacer Pro,Smartwatch,58.3,384.27,0.15171624118458377,620
Samsung,Galaxy Watch FE,Smartwatch,59.9,394.9,0.15168397062547481,621
Samsung,Galaxy Watch FE,Smartwatch,61.3,404.39,0.15158633991938475,622
Samsung,Galaxy Watch FE,Smartwatch,60.3,397.86,0.15156085055044488,623
Withings,Steel HR,Smartwatch,62.6,414.41,0.15105813083661107,624
Withings,Steel HR,Smartwatch,63.9,423.12,0.15102098695405558,625
Apple,Watch SE 3,Smartwatch,59.0,390.7,0.15101100588686972,626
Withings,ScanWatch 2,Smartwatch,60.1,398.05,0.15098605702801154,627
Huawei,Watch 5,Smartwatch,61.5,407.46,0.15093506111029303,628
Withings,ScanWatch 2,Smartwatch,61.3,406.26,0.15088859351154432,629
Samsung,Galaxy Watch Ultra,Smartwatch,62.0,411.21,0.15077454342063668,630
Huawei,Watch 5,Smartwatch,59.6,395.7,0.15061915592620673,631
Huawei,Watch 5,Smartwatch,59.6,396.0,0.1505050505050505,632
Withings,Steel HR,Smartwatch,58.9,391.46,0.15046237163439433,633
Polar,Pacer Pro,Smartwatch,62.9,418.15,0.1504244888198015,634
Samsung,Galaxy Watch Ultra,Smartwatch,60.0,399.39,0.15022909937654924,635
Samsung,Galaxy Watch Ultra,Smartwatch,63.1,421.09,0.1498492008834216,636
Apple,Watch Series 10,Smartwatch,61.2,408.62,0.14977240467916403,637
Samsung,Galaxy Watch Ultra,Smartwatch,63.8,426.97,0.14942501815115813,638
Withings,Steel HR,Smartwatch,60.5,405.84,0.1490735265129115,639
Samsung,Galaxy Watch FE,Smartwatch,63.9,428.84,0.1490066225165563,640
Huawei,Watch 5,Smartwatch,60.0,403.27,0.14878369330721353,641
Polar,Pacer Pro,Smartwatch,61.4,412.96,0.14868268113134445,642
Huawei,Watch Ultimate,Smartwatch,62.1,417.73,0.14866061810260214,643
Huawei,Watch 5,Smartwatch,60.3,405.73,0.14862100411603774,644
Samsung,Galaxy Watch FE,Smartwatch,61.9,416.67,0.14855881152950776,645
Samsung,Galaxy Watch Ultra,Smartwatch,60.5,407.74,0.14837886888703586,646
Samsung,Galaxy Watch Ultra,Smartwatch,57.9,390.31,0.1483436242986344,647
Apple,Watch Series 10,Smartwatch,60.9,411.28,0.14807430460999807,648
Apple,Watch Series 10,Smartwatch,62.1,419.54,0.14801925918863518,649
Huawei,Watch GT 5,Smartwatch,63.4,428.55,0.14794073036985181,650
Huawei,Band 9,Smartwatch,59.1,399.58,0.14790530056559389,651
Polar,Pacer Pro,Smartwatch,61.6,417.04,0.14770765394206789,652
Samsung,Galaxy Watch Ultra,Smartwatch,62.2,421.25,0.14765578635014837,653
Apple,Watch Series 10,Smartwatch,62.9,426.17,0.14759368327193373,654
Samsung,Galaxy Watch Ultra,Smartwatch,58.3,395.09,0.14756131514338505,655
Huawei,Watch Ultimate,Smartwatch,61.0,414.31,0.14723274842509232,656
Apple,Watch SE 3,Smartwatch,63.3,430.02,0.14720245569973489,657
Samsung,Galaxy Watch FE,Smartwatch,64.5,438.6,0.14705882352941177,658
Garmin,Instinct 2X,Smartwatch,65.5,445.47,0.14703571508743574,659
Polar,Pacer Pro,Smartwatch,61.2,416.37,0.14698465307298797,660
Samsung,Galaxy Watch 7,Smartwatch,62.2,423.6,0.14683663833805477,661
Polar,Vantage V3,Smartwatch,63.6,433.15,0.14683135172573011,662
Samsung,Galaxy Watch 7,Smartwatch,63.8,434.53,0.14682530550249695,663
Polar,Vantage V3,Smartwatch,60.5,413.29,0.14638631469428245,664
Garmin,Fenix 8,Smartwatch,65.5,448.14,0.14615968224215647,665
Withings,ScanWatch 2,Smartwatch,63.3,433.39,0.14605782320773436,666
Polar,Vantage V3,Smartwatch,60.6,415.73,0.14576768575758303,667
Withings,ScanWatch 2,Smartwatch,60.6,415.83,0.1457326311232956,668
Huawei,Watch GT 5,Smartwatch,60.3,413.85,0.1457049655672345,669
Polar,Vantage V3,Smartwatch,62.5,429.98,0.14535559793478767,670
Samsung,Galaxy Watch 7,Smartwatch,62.2,428.41,0.14518802082117596,671
Apple,Watch SE 3,Smartwatch,61.5,424.32,0.14493778280542988,672
Huawei,Watch Ultimate,Smartwatch,60.6,418.15,0.14492407030969748,673
Withings,ScanWatch 2,Smartwatch,62.1,429.37,0.14463050515872092,674
Withings,Steel HR,Smartwatch,62.2,430.71,0.14441271389101717,675
Apple,Watch Ultra 2,Smartwatch,62.0,429.84,0.14423971710403871,676
Polar,Vantage V3,Smartwatch,57.0,396.03,0.14392849026588897,677
Withings,Steel HR,Smartwatch,61.1,424.57,0.14391030925406884,678
Huawei,Band 9,Smartwatch,61.3,426.09,0.14386631932220892,679
Samsung,Galaxy Watch 7,Smartwatch,64.4,447.87,0.14379172527742426,680
Withings,Steel HR,Smartwatch,64.1,446.1,0.14368975566016587,681
Apple,Watch Ultra 2,Smartwatch,61.9,430.97,0.14362948697125089,682
Polar,Pacer Pro,Smartwatch,61.2,426.27,0.14357097614188191,683
Apple,Watch Series 10,Smartwatch,61.9,431.63,0.14340986493061186,684
Huawei,Watch 5,Smartwatch,61.5,428.97,0.14336666899783201,685
Polar,Vantage V3,Smartwatch,61.9,431.85,0.14333680676160704,686
Garmin,Venu 3,Smartwatch,66.6,465.57,0.14305045428184804,687
Samsung,Galaxy Watch Ultra,Smartwatch,63.4,443.67,0.14289900151013141,688
Apple,Watch Ultra 2,Smartwatch,62.1,435.62,0.14255543822597677,689
Withings,ScanWatch 2,Smartwatch,61.5,431.93,0.14238418262218414,690
Polar,Pacer Pro,Smartwatch,62.0,436.53,0.14202918470666392,691
Huawei,Watch Ultimate,Smartwatch,61.9,435.87,0.14201482093284695,692
Apple,Watch Series 10,Smartwatch,62.3,439.04,0.14190051020408162,693
Polar,Vantage V3,Smartwatch,62.4,440.45,0.14167328868202975,694
Withings,ScanWatch 2,Smartwatch,59.6,421.16,0.14151391395194224,695
Withings,ScanWatch 2,Smartwatch,63.5,449.35,0.1413152331144987,696
Samsung,Galaxy Watch FE,Smartwatch,62.5,442.53,0.14123336270987277,697
Samsung,Galaxy Watch FE,Smartwatch,61.8,438.49,0.14093821979976737,698
Polar,Pacer Pro,Smartwatch,64.2,455.89,0.14082344425190288,699
Apple,Watch Series 10,Smartwatch,60.5,430.08,0.14067150297619049,700
Huawei,Watch 5,Smartwatch,61.8,439.62,0.14057595195850961,701
Apple,Watch Ultra 2,Smartwatch,62.9,449.19,0.14002983147443177,702
Garmin,Fenix 8,Smartwatch,65.8,470.16,0.13995235664454653,703
Withings,ScanWatch 2,Smartwatch,61.6,440.78,0.13975225736194929,704
Polar,Vantage V3,Smartwatch,60.5,433.22,0.13965190896080512,705
Samsung,Galaxy Watch Ultra,Smartwatch,62.1,444.87,0.13959134129071415,706
Apple,Watch SE 3,Smartwatch,60.8,436.16,0.13939838591342626,707
Samsung,Galaxy Watch FE,Smartwatch,63.7,457.41,0.13926236855337662,708
Withings,ScanWatch 2,Smartwatch,61.3,440.63,0.13911898872069536,709
Apple,Watch Ultra 2,Smartwatch,63.5,457.77,0.13871594905738691,710
Polar,Vantage V3,Smartwatch,62.9,453.87,0.13858593870491551,711
Apple,Watch SE 3,Smartwatch,62.2,449.47,0.13838520924644582,712
Samsung,Galaxy Watch FE,Smartwatch,60.1,435.05,0.13814504079990805,713
Apple,Watch SE 3,Smartwatch,62.0,449.49,0.13793410309461834,714
Samsung,Galaxy Watch 7,Smartwatch,62.8,455.67,0.13781903570566417,715
Apple,Watch SE 3,Smartwatch,61.5,446.25,0.13781512605042018,716
Samsung,Galaxy Watch 7,Smartwatch,63.3,459.39,0.1377914190557043,717
Samsung,Galaxy Watch FE,Smartwatch,61.9,449.33,0.13776066588031069,718
Apple,Watch Ultra 2,Smartwatch,64.4,467.98,0.13761271849224327,719
Garmin,Forerunner 965,Smartwatch,66.9,486.51,0.13751002034901647,720
Samsung,Galaxy Watch Ultra,Smartwatch,59.1,429.97,0.13745145010116985,721
Apple,Watch SE 3,Smartwatch,62.6,456.27,0.13719946522892149,722
Withings,ScanWatch 2,Smartwatch,59.9,436.79,0.13713683921335196,723
Apple,Watch SE 3,Smartwatch,61.9,453.23,0.13657524876994021,724
Samsung,Galaxy Watch Ultra,Smartwatch,60.7,444.7,0.13649651450416012,725
Huawei,Watch Ultimate,Smartwatch,62.5,458.09,0.13643607151433126,726
Garmin,Enduro 3,Smartwatch,65.6,481.68,0.13619000166085365,727
Apple,Watch Ultra 2,Smartwatch,62.1,457.11,0.13585351447135263,728
Samsung,Galaxy Watch 7,Smartwatch,62.8,463.91,0.13537108490871072,729
Huawei,Watch 5,Smartwatch,62.9,464.99,0.13527172627368331,730
Garmin,Forerunner 965,Smartwatch,62.5,462.11,0.13524918309493411,731
Huawei,Band 9,Smartwatch,63.7,471.69,0.13504632279675211,732
Polar,Vantage V3,Smartwatch,60.3,447.86,0.13464028937614433,733
Apple,Watch SE 3,Smartwatch,61.7,458.47,0.13457805308962417,734
Polar,Pacer Pro,Smartwatch,62.9,467.52,0.13453969883641342,735
Apple,Watch Series 10,Smartwatch,60.4,449.14,0.13447922696709266,736
Withings,ScanWatch 2,Smartwatch,62.1,461.8,0.13447379818103075,737
Apple,Watch SE 3,Smartwatch,63.9,475.24,0.13445837892433296,738
Polar,Pacer Pro,Smartwatch,61.7,459.06,0.13440508865943451,739
Samsung,Galaxy Watch FE,Smartwatch,64.0,476.23,0.13438884572580476,740
Withings,Steel HR,Smartwatch,62.3,463.88,0.134301974648616,741
Huawei,Watch GT 5,Smartwatch,64.0,476.7,0.13425634571009021,742
Samsung,Galaxy Watch Ultra,Smartwatch,61.1,455.26,0.13420902341519134,743
Apple,Watch Series 10,Smartwatch,60.1,447.92,0.13417574566886944,744
Huawei,Band 9,Smartwatch,63.8,476.11,0.13400264644724957,745
Samsung,Galaxy Watch FE,Smartwatch,60.6,452.71,0.13386052881535643,746
Withings,ScanWatch 2,Smartwatch,62.2,466.16,0.133430581774498,747
Withings,ScanWatch 2,Smartwatch,63.0,472.23,0.13340956737183152,748
Samsung,Galaxy Watch 7,Smartwatch,64.0,479.78,0.13339447246654718,749
Samsung,Galaxy Watch Ultra,Smartwatch,61.7,462.91,0.1332872480611782,750
Samsung,Galaxy Watch Ultra,Smartwatch,63.6,477.18,0.13328303784735321,751
Huawei,Band 9,Smartwatch,60.1,451.03,0.13325055982972309,752
Huawei,Watch 5,Smartwatch,64.2,482.01,0.13319225742204518,753
Apple,Watch Ultra 2,Smartwatch,61.9,464.76,0.13318702125828386,754
Huawei,Watch GT 5,Smartwatch,62.5,471.03,0.13268793919707875,755
Apple,Watch Ultra 2,Smartwatch,63.1,476.81,0.13233782848514083,756
Apple,Watch Ultra 2,Smartwatch,63.5,480.16,0.13224758413862045,757
Huawei,Watch GT 5,Smartwatch,61.7,467.08,0.13209728526162542,758
Samsung,Galaxy Watch 7,Smartwatch,62.9,476.51,0.13200142704245452,759
Samsung,Galaxy Watch 7,Smartwatch,60.8,460.7,0.13197308443672673,760
Polar,Pacer Pro,Smartwatch,62.1,470.78,0.13190874718552192,761
Apple,Watch SE 3,Smartwatch,60.8,461.66,0.13169865268812544,762
Huawei,Watch GT 5,Smartwatch,62.5,474.94,0.13159556996673263,763
Withings,ScanWatch 2,Smartwatch,62.4,474.19,0.13159282144288154,764
Polar,Pacer Pro,Smartwatch,60.5,460.16,0.13147600834492348,765
Samsung,Galaxy Watch Ultra,Smartwatch,63.3,483.55,0.13090683486712851,766
Apple,Watch Ultra 2,Smartwatch,60.9,465.74,0.13075965130759651,767
Apple,Watch Series 10,Smartwatch,62.6,479.8,0.13047102959566487,768
Huawei,Band 9,Smartwatch,61.0,467.85,0.13038366997969433,769
Withings,ScanWatch 2,Smartwatch,60.8,466.42,0.13035461601132026,770
Apple,Watch Series 10,Smartwatch,63.5,487.94,0.13013895151043162,771
Withings,Steel HR,Smartwatch,63.6,489.05,0.13004805234638586,772
Polar,Pacer Pro,Smartwatch,63.4,488.1,0.12989141569350543,773
Polar,Pacer Pro,Smartwatch,60.9,469.51,0.12970969734403953,774
Polar,Vantage V3,Smartwatch,60.6,467.6,0.12959794696321641,775
Samsung,Galaxy Watch Ultra,Smartwatch,61.6,477.07,0.12912151256629006,776
Garmin,Enduro 3,Smartwatch,68.2,528.29,0.1290957617974976,777
Samsung,Galaxy Watch Ultra,Smartwatch,61.4,475.72,0.12906751870848396,778
Huawei,Band 9,Smartwatch,64.0,496.05,0.12901925209152304,779
Huawei,Watch GT 5,Smartwatch,61.3,475.17,0.12900646084559209,780
Withings,ScanWatch 2,Smartwatch,60.3,467.68,0.12893431406089634,781
Samsung,Galaxy Watch 7,Smartwatch,62.7,486.76,0.12881091297559372,782
Samsung,Galaxy Watch 7,Smartwatch,59.3,461.19,0.12858041154404909,783
Samsung,Galaxy Watch FE,Smartwatch,62.3,485.31,0.1283715563248233,784
Apple,Watch SE 3,Smartwatch,63.2,492.8,0.12824675324675325,785
Polar,Pacer Pro,Smartwatch,62.4,486.59,0.12823938017632916,786
Withings,ScanWatch 2,Smartwatch,63.0,491.77,0.12810866868658113,787
Samsung,Galaxy Watch FE,Smartwatch,62.1,486.07,0.12775937622153188,788
Samsung,Galaxy Watch 7,Smartwatch,62.8,492.18,0.127595595107481,789
Polar,Pacer Pro,Smartwatch,63.2,496.21,0.12736542995908992,790
Polar,Vantage V3,Smartwatch,62.4,490.69,0.12716786565856242,791
Samsung,Galaxy Watch 7,Smartwatch,61.9,487.92,0.12686505984587637,792
Withings,Steel HR,Smartwatch,62.3,491.22,0.12682708358780179,793
Samsung,Galaxy Watch Ultra,Smartwatch,61.4,484.23,0.12679924829110134,794
Huawei,Watch Ultimate,Smartwatch,61.5,485.51,0.12667092335894214,795
Withings,Steel HR,Smartwatch,60.9,481.16,0.12656912461551251,796
Samsung,Galaxy Watch FE,Smartwatch,63.0,497.98,0.12651110486364914,797
Polar,Vantage V3,Smartwatch,60.3,476.95,0.12642834678687492,798
Samsung,Galaxy Watch FE,Smartwatch,62.4,493.69,0.12639510624075836,799
Samsung,Galaxy Watch Ultra,Smartwatch,61.4,485.84,0.12637905483286679,800
Polar,Pacer Pro,Smartwatch,63.0,498.59,0.12635632483603762,801
Samsung,Galaxy Watch Ultra,Smartwatch,63.5,504.43,0.12588466189560493,802
Garmin,Fenix 8,Smartwatch,66.7,531.48,0.12549860766162416,803
Withings,Steel HR,Smartwatch,60.3,481.08,0.12534297829882762,804
Polar,Vantage V3,Smartwatch,60.2,480.51,0.12528355289171922,805
Polar,Pacer Pro,Smartwatch,61.1,488.14,0.12516900889089197,806
Withings,ScanWatch 2,Smartwatch,61.6,492.67,0.125032983538677,807
Huawei,Watch GT 5,Smartwatch,61.2,489.57,0.12500765978307496,808
Apple,Watch SE 3,Smartwatch,61.4,491.17,0.12500763483111754,809
Withings,ScanWatch 2,Smartwatch,61.1,489.15,0.12491055913319024,810
Samsung,Galaxy Watch 7,Smartwatch,62.4,500.46,0.12468528953362906,811
Apple,Watch SE 3,Smartwatch,63.4,508.74,0.12462161418406258,812
Apple,Watch Ultra 2,Smartwatch,63.8,512.3,0.12453640445051728,813
Samsung,Galaxy Watch Ultra,Smartwatch,62.8,504.61,0.1244525475119399,814
Samsung,Galaxy Watch Ultra,Smartwatch,62.3,500.6,0.12445065920894925,815
Apple,Watch Series 10,Smartwatch,61.8,496.63,0.12443871695225822,816
Polar,Vantage V3,Smartwatch,61.9,497.96,0.12430717326692907,817
Huawei,Watch GT 5,Smartwatch,63.6,512.04,0.12420904616826811,818
